IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,Muscle - Skeletal_GTExTPM,Minor Salivary Gland_GTExTPM,Liver_GTExTPM,Pituitary_GTExTPM,Testis_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,mousescore_Exomiser,fishscore_Exomiser,humanscore_Exomiser,HIPred,pLI_ExAC,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Colon_Transverse_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,Nerve_Tibial_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Gene,BPlabel
0,0,68,41.402190000000004,0.359,0.801851,0.7761020000000001,0.17297300000000002,0.9609219999999999,0.496205,0.8499200000000001,0.298815,0.0746703,0.0643215,0.49733194799999997,0.0,0.0,0.455463469,4.6383476445277703e-07,3.27505451,1.1346180000000001,10.5511,1.214724,-0.850317,-0.89,-6.6438559999999995,-0.7117760000000001,0.380092,-3.986272,-6.6438559999999995,0.381762,0.46197299999999997,1.057527,0.695259,-0.51941,-0.261447,-0.8997299999999999,0.47498199999999996,0.855685,-6.6438559999999995,0.832889,0.517516,-0.356954,-6.6438559999999995,-0.552024,0.6753140000000001,-2.098843,-0.9478610000000001,P2RY6,probable
0,0,82,216.58312999999998,-0.3275,0.0,0.329331,0.0,0.0216121,0.907013,0.0358099,0.0258759,0.0,0.0,0.0,0.0,0.0,0.22862041,0.0018812415667878802,2.99226437,-0.390829,10.4626,,,0.31,2.268513,1.089543,1.508609,2.407436,-0.837109,,,2.088327,,-6.6438559999999995,,,,,,,,,,,,,4.05879,PANX3,least likely
0,0,1529,1247.40878,0.5461,0.0,0.0725216,0.0,0.0629701,0.0,0.0,0.0141248,0.0,0.0,0.0,0.0,0.0,0.146139458,0.007572396904589091,1.86907763,,,3.049433,,0.61,-4.750312999999999,,,,,,,,,,,0.6774819999999999,,2.0772310000000003,,0.7064560000000001,,,,,,,,PBOV1,least likely
0,1,561,53.96564,0.4601,3.22776,6.87741,7.381810000000001,16.9917,13.6031,58.6388,5.02939,13.0196,41.8323,0.39536729299999995,0.0,0.0,0.672696948,0.592665483652486,1.90038475,-0.225296,9.719055,0.099855,-0.172312,-0.16,-0.246402,-0.24634099999999998,0.238934,0.965785,-0.180315,-0.16758,-0.20416900000000002,0.123992,0.5026149999999999,-0.338725,-0.133422,-0.393766,-0.135931,-0.289543,0.113554,-0.890166,0.246155,-0.188033,-1.391015,-0.249707,-0.123203,-0.188449,-0.330469,PBX3,possible
1,1,96,48.90667,-0.5545,0.181882,0.5471,0.149176,4.02766,4.75542,0.758606,0.905014,0.042647199999999996,0.012197399999999999,0.0,0.0,0.0,0.80871886,0.9984853506139821,2.99056035,0.122678,8.203380000000001,0.358095,0.347559,-0.98,0.457556,-0.343694,0.28180900000000003,1.599432,0.217354,0.195191,0.29884,-1.4660520000000001,1.111184,3.044109,-1.4179059999999999,0.398156,0.217548,-0.37289,-0.591251,0.7571399999999999,-2.675056,-1.612042,-0.9671860000000001,0.391398,0.357248,-0.357471,-0.362294,PDE10A,probable
1,1,166,1086.9460800000002,-0.2903,1.52381,0.522335,1.43363,1.5748799999999998,1.75341,0.18208,0.43783599999999995,0.0335883,0.0101761,0.0,0.0,0.957427108,0.527515531,4.167250187608179e-31,0.0,0.767895,7.93445,0.350224,-1.6835669999999998,0.76,-1.2998049999999999,-6.6438559999999995,-0.890287,-0.44011000000000006,0.362302,-1.6586580000000002,-0.966776,0.479216,0.312625,-0.49981899999999996,0.978309,-0.633193,-0.908256,-0.7405189999999999,-0.429622,-0.499234,-0.8420280000000001,1.298462,-1.2423030000000002,-0.597108,,0.653159,-0.286511,PDE11A,probable
0,0,745,40.97898,-0.5346,0.903553,1.43445,0.721368,1.64713,18.0719,2.37502,7.51243,0.510758,0.0230582,0.0,0.0,0.0,0.54646343,0.730656355381448,2.96331746,-1.126097,8.5856,-1.1474790000000001,0.491284,-0.73,0.659449,-0.13308399999999998,-0.22209600000000002,-0.753628,-1.308227,0.6451279999999999,0.403133,-1.983084,-1.9944979999999999,0.574886,0.468075,-0.079356,-0.118672,0.24784299999999998,-0.805537,-0.114601,-1.793019,0.149702,0.700888,-0.974146,1.109381,-6.6438559999999995,-2.249541,PDE1A,most likely
0,1,597,1899.16799,-0.4488,1.62575,1.19935,0.732066,2.5975599999999996,0.91261,0.6626569999999999,1.3928,1.20246,0.0277649,0.0,0.0,0.957427108,0.7462295290000001,0.10661209599609599,1.99962367,-0.283882,5.45136,-0.32268,-6.6438559999999995,-1.1,-0.452637,0.46552200000000005,0.597113,-0.9359629999999999,0.37354,0.468743,-0.464855,0.2842,0.482466,0.341451,-0.296415,0.17591700000000002,0.12858699999999998,0.66835,0.928884,0.382535,2.356402,-6.6438559999999995,1.021462,0.22002399999999997,0.107181,0.25307399999999997,1.2769,PDE3A,probable
1,1,41,426.62285999999995,-0.4491,3.03468,4.75666,0.44053000000000003,3.72276,7.18509,4.4193,1.06959,2.6642900000000003,0.47075500000000003,0.0,0.0,0.0,0.640711069,0.00339090594474959,0.0,-0.15748,7.717969999999999,-0.743428,-0.221748,1.05,-0.23838800000000002,-0.513606,-0.191484,1.5121790000000002,0.71939,0.44301,0.14431,0.195722,0.344605,-0.726059,-0.143835,0.269943,0.10784200000000001,-0.171249,0.470786,-6.6438559999999995,3.966281,-0.209067,-0.517509,-0.23323000000000002,0.136142,-0.167621,-0.730748,PDE5A,probable
1,1,244,317.57217,0.3022,7.12677,13.1443,20.1172,24.7527,30.096999999999998,34.6952,17.389,24.4503,28.6723,0.0,0.0,0.0,0.650558949,0.713477056622093,1.99992492,0.46388900000000005,10.3538,0.11099,-0.229107,-0.2,-0.117996,0.726167,-0.10257100000000001,-0.11506500000000001,-0.296745,-0.270962,0.089518,-0.178923,-0.236598,0.313907,0.13945,0.340277,0.07538099999999999,-0.123625,-0.18521300000000002,0.521397,0.6134970000000001,-0.083037,-0.25856,-0.103172,-0.08472400000000001,0.321905,-0.131267,PDE8A,probable
0,0,36,16.87911,-0.4523,1.9739099999999998,18.9577,4.2196,3.82562,4.24083,13.9994,2.6086400000000003,27.4269,0.033056300000000004,0.0,0.0,0.0,0.737545311,0.9690610489299649,8.90483434,0.21104,8.90783,1.127607,-0.884182,0.04,-0.159742,-0.47818900000000003,0.21902600000000003,-2.012613,0.38262199999999996,0.12304000000000001,0.23096999999999998,0.182662,-0.26563600000000004,0.287155,-0.467174,0.23914000000000002,0.14995899999999998,-0.34419099999999997,-0.465844,0.405544,1.0118200000000002,-0.137567,-0.6341319999999999,-0.297088,-0.175264,0.8438190000000001,-0.138745,PDGFC,probable
1,1,129,599.71226,-0.3671,4.96598,19.5416,4.4370400000000005,5.3129599999999995,12.3471,20.4762,16.7691,164.19799999999998,0.109071,0.494209116,0.0,0.0,0.852899194,0.9998767297545941,10.79929478,-0.12196300000000002,12.6962,0.334379,-1.719875,-0.64,-0.975076,0.26697,0.370477,-6.6438559999999995,0.641072,0.60788,-0.20044,0.928523,-0.565735,0.415687,0.19910799999999998,0.915432,-0.21469699999999997,0.579013,0.394884,-1.2209809999999999,1.79903,1.12084,0.16831,0.494893,-0.702872,0.5746939999999999,0.707465,PDGFRA,probable
1,1,37,220.34887999999998,0.3601,109.626,25.379,11.4972,11.8023,8.13171,12.5765,9.93567,27.034000000000002,7.621239999999999,0.545042391,0.0,0.0,0.306420118,0.0122782806115329,6.97589348,0.11968499999999999,7.69688,-0.324973,1.151047,1.34,-0.742005,0.16409200000000002,0.214522,-0.653011,0.139417,0.329098,-0.161424,0.149786,0.38921,-0.147811,0.127376,0.132971,0.073561,-0.12406800000000001,-0.676459,-0.419559,1.5727799999999998,-0.17199,0.205175,0.118192,-0.088051,0.336955,0.180796,PDLIM5,possible
0,0,14,289.79879,0.6378,139.285,82.3744,40.5436,156.28,67.348,60.331,15.1948,36.8573,21.8478,0.0,0.0,0.0,0.693781972,0.8757489615896641,3.66240179,-0.44590799999999997,8.26201,-1.266386,-0.29224,-1.89,-1.52936,0.45433599999999996,0.230737,-1.641996,0.500365,-0.206078,-0.880257,0.41442399999999996,-0.570751,0.41152799999999995,0.271843,0.378867,0.31666500000000003,0.470458,-1.29967,0.636042,2.261003,0.243921,-1.6814790000000002,-0.200733,-0.991721,-0.577343,0.48821800000000004,PER1,probable
2,1,783,1363.72417,-0.4597,0.42266800000000004,0.982692,0.108455,1.64211,2.14859,1.6983400000000002,0.263372,0.0966189,0.00860162,0.477894065,0.0,0.0,0.833875239,0.8847826232292941,2.94475488,-0.198626,3.29409,2.758929,-0.581056,,2.18207,0.616372,-0.527868,-0.45724499999999996,0.922083,-0.099735,0.33032,0.31309699999999996,1.24024,-2.1790830000000003,-0.229227,-0.32903699999999997,-0.202454,-1.552031,-0.248773,0.487972,-1.1921190000000002,0.24687399999999998,-0.232015,0.661339,-0.193487,0.357575,-0.937033,PGR,most likely
0,0,609,15.565570000000001,-0.5123,0.24739,0.714733,0.245544,4.074330000000001,1.83402,0.440724,7.676589999999999,1.5419399999999999,19.0303,0.0,0.0,0.0,0.209607884,0.6641173151625389,3.97250131,-0.20087,7.68704,0.183867,-0.165358,,-0.284571,0.191098,0.236576,1.317577,0.254467,-0.28530900000000003,0.20767399999999997,-6.6438559999999995,-0.41799899999999995,0.62266,0.167035,-0.8343430000000001,0.36352199999999996,0.582704,-1.90265,-0.338568,0.33134,-0.225498,0.331543,0.465242,-0.22627600000000003,-0.6278130000000001,0.06801499999999999,PHACTR1,probable
0,0,35,76.83464000000001,0.2222,6.67708,15.5275,1.15447,11.9708,43.0607,11.9342,6.81515,0.618183,13.2168,0.0,0.0,0.0,0.71511656,1.40585793273596e-06,1.99990361,-0.101408,8.74898,-6.6438559999999995,-0.421495,-0.09,-3.468929,-1.926348,0.230452,-1.015879,-0.22310100000000002,-0.9560879999999999,-1.09112,-0.611631,0.637321,1.196167,0.27325900000000003,-1.119928,0.311319,0.608337,-1.367599,-0.153294,0.5883729999999999,0.295134,0.47803100000000004,-0.588969,-0.30787,1.217131,-0.8209879999999999,PIK3R3,probable
0,0,47,,-0.312,0.0329653,0.087814,0.5701609999999999,1.0015,1.39554,0.128442,0.0230773,0.013519,0.0173583,,,,,,5.95345819,0.476908,6.44466,0.525578,-1.1084370000000001,,-1.4087530000000001,,,,,-0.972934,0.579958,,,,1.518714,1.024861,2.836727,-6.6438559999999995,,-1.8447630000000002,,-1.468623,3.271395,0.971484,-2.2189330000000003,1.378184,,PKD1L3,probable
0,0,35,3481.9058299999997,-0.2666,0.010806399999999999,0.067202,0.19178900000000002,0.0874236,4.34285,0.058538099999999996,0.058825,0.0,0.029756,0.0,0.0,0.0,0.25091123600000004,6.571135402258051e-17,9.90845216,-0.681139,11.0339,-0.73454,1.527124,1.01,-1.285076,1.002076,-0.542704,-0.9482219999999999,-2.012835,1.777298,,-6.6438559999999995,-1.9042240000000001,-0.607843,,,-1.0194,-0.8438180000000001,-1.685181,,-1.8811900000000001,,0.786371,,2.531389,-6.6438559999999995,0.812461,PKD2L1,most likely
0,0,56,22.08097,0.4133,0.160699,0.8318559999999999,1.61753,3.77906,6.811539999999999,5.62176,0.22479200000000002,0.513983,0.825902,0.0,0.0,0.0,0.34804943200000005,3.64893028626161e-11,4.93580207,1.5796270000000001,6.75605,1.5712780000000002,0.974024,-0.16,2.309772,4.373908,-6.6438559999999995,3.2619290000000003,-6.6438559999999995,2.945032,-2.490391,-6.6438559999999995,4.439217,-3.9809660000000004,2.084236,4.0686919999999995,0.923171,4.361848,4.625261,1.506284,-1.221113,2.1475419999999996,0.844368,0.6442979999999999,0.744116,1.833822,5.5901510000000005,PLA2G1B,probable
0,0,19,81.7627,-0.3874,32.446,12.3202,0.6283770000000001,9.05755,19.3525,40.4021,20.2114,16.6327,0.579364,0.0,0.0,0.0,0.275690168,0.000143297256551118,2.87341017,-0.109779,7.739139999999999,-0.39312800000000003,1.870355,,0.21461100000000002,0.5418390000000001,-1.253592,0.167077,-3.3580980000000005,-0.697553,0.268673,-0.170674,-0.844888,-0.151077,0.2094,-0.097759,-0.15826500000000002,0.278876,-0.272018,-0.64865,0.256952,0.323488,0.292007,0.562422,0.15,-0.217906,0.217042,PLCD3,most likely
0,1,1165,721.7254,0.6636,2.2800599999999998,5.1733199999999995,2.2277099999999996,4.99302,8.87637,1.50657,3.49358,0.629459,2.06154,0.0,0.0,0.0,0.443194807,0.000178677408303547,1.61745951,-0.245486,6.1947,0.704026,0.238683,0.04,0.384339,-0.34517800000000004,0.22164099999999998,0.229777,0.564987,0.165707,0.094279,0.349229,-0.27672399999999997,-0.396594,-0.188398,-0.441673,0.202484,0.142447,-0.205854,0.351014,-1.9607740000000002,0.48237399999999997,-4.38358,-0.381608,0.2512,0.49667799999999995,0.254295,PLEKHG1,possible
0,0,18,134.29607,0.2175,0.0,0.05966659999999999,0.0,0.24724200000000002,0.0867021,0.0684337,0.0,0.0,0.0,0.0,0.0,0.0,,,4.81544009,,7.766939999999999,-6.6438559999999995,,,,,,,,,,,,,,,,,,,,,,,,,,PLET1,least likely
0,0,35,15.564070000000001,-0.3834,23.5986,14.8306,7.342160000000001,14.9695,30.8434,8.78881,7.992439999999999,13.0503,28.6974,0.514240382,0.0,0.0,0.7944912909999999,0.9854495612627779,4.90475214,-0.209695,8.80021,0.246696,-0.530295,-0.36,-0.10936099999999999,0.09626799999999999,0.154901,0.10759300000000001,0.079176,0.230025,0.16101,0.11359100000000001,-0.084895,0.158363,0.187076,0.156192,0.141316,0.101575,0.138467,0.08278300000000001,0.10989000000000002,0.295257,-0.569343,0.13028499999999998,0.09521900000000001,-0.10273399999999999,0.094354,PPM1A,probable
0,0,651,6.37885,0.4462,16.9314,23.1706,5.15203,14.8009,11.763,20.3513,39.9393,31.7797,14.0476,0.0,0.0,0.0,0.824708164,0.998148788702111,8.79676704,-0.26976999999999995,8.91752,-0.11388599999999999,-0.122759,-0.43,-0.40168899999999996,0.47365799999999997,-0.066979,-0.113575,-0.258196,0.312155,0.08388,-0.77249,-0.208492,0.211758,0.26972399999999996,0.156778,-0.073878,0.067522,0.301761,0.158224,-0.10953299999999999,-0.482725,0.525347,0.389367,0.263058,0.386202,0.072128,PPP3CA,probable
1,1,36,21.403679999999998,0.3955,70.6082,21.0166,6.634530000000001,39.5826,28.35,25.5312,26.471999999999998,42.0868,35.7591,0.479453267,0.0,0.0,0.794239461,0.9997036494233,6.7860231,-0.028756999999999998,5.580030000000001,-0.050797,-0.222415,-0.14,-0.218639,0.069656,-0.239946,0.311371,-0.39611,-0.106626,-0.166186,0.13710799999999998,0.47186999999999996,0.375836,0.053832000000000005,0.182344,-0.11124400000000001,-0.24099099999999998,-0.19047,-0.031317000000000005,-0.201475,-0.080235,0.20768000000000003,-0.159565,0.067419,-0.23518699999999998,-0.263519,PPP3CB,probable
0,0,1084,173.2434,-0.4041,0.0,0.0,0.0,0.0,0.548622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25535503,0.0981051636001553,,-3.070051,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,PRAMEF1,least likely
0,0,220,451.59604,-0.3102,0.0,0.0,0.0,0.0,0.225733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,3.89692512946575e-06,,-0.628339,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,PRAMEF12,least likely
0,1,27,322.64102,-0.3325,3.8104,13.4228,11.9735,8.55419,11.8755,4.9908,9.29485,22.385,4.96617,0.485853291,0.0,0.8162841409999999,0.824708164,0.9775574286383208,3.97104425,-0.360743,10.7884,-0.10476600000000001,0.222173,-0.87,-0.168152,0.127472,-0.23416700000000001,0.705141,0.88302,-0.283453,0.058630999999999996,-1.6448080000000003,1.197423,0.673385,-0.236806,-0.19067699999999999,0.33058699999999996,-0.114031,-0.124161,0.172868,0.298719,-0.766419,-0.461954,-0.138543,-0.11641900000000001,0.250384,0.711071,PRKAG2,possible
2,1,31,96.86296,-0.1935,0.162259,69.0176,0.607845,0.185652,8.31352,0.0250025,1.97017,0.0235757,0.030702899999999998,0.0,0.0,0.0,0.207279682,7.17058540967505e-17,14.82926659,0.103595,6.52404,1.5545879999999999,0.615711,-1.37,0.885682,0.43749099999999996,0.527408,0.44746,0.498133,0.677928,0.990023,0.7542270000000001,0.588414,0.598427,0.23221999999999998,0.716294,-0.558286,0.795309,0.337958,0.702421,0.510038,-0.9048940000000001,-1.9490439999999998,-0.965168,0.741861,-2.293857,0.504631,PROM1,possible
0,0,13,9600.77696,-0.3759,49.5384,62.3638,23.0327,127.525,268.744,68.8635,57.743,120.005,149.21,0.0,0.0,0.0,0.3721928,0.9999999999906629,4.97086711,-0.073271,9.11487,-0.074392,-0.28737199999999996,2.16,0.185638,-0.351021,0.188074,0.068757,-0.15401800000000002,0.047526,0.037564,-0.20389200000000002,0.7147819999999999,-0.316706,0.036491,0.10803800000000001,-0.07509600000000001,-0.10816600000000001,0.10791099999999999,-0.10921199999999999,0.205481,0.047936,0.154671,0.037498000000000004,0.070806,0.265417,-0.090388,PRRC2A,probable
0,0,52,1699.4683100000002,0.2376,211.954,235.41099999999997,183.23,336.457,168.093,330.871,153.686,468.86800000000005,509.32199999999995,0.0,0.0,0.0,0.71101737,0.39881328471452204,7.43867349,-0.065704,8.878960000000001,0.042561,-0.243903,-0.05,0.215852,0.088666,0.042989,-0.070059,0.24981799999999998,-0.023312,-0.024918,0.115275,-0.128221,-0.304386,0.02181,0.155274,0.036241,-0.128681,0.369222,-0.130545,-0.104075,-0.073637,0.2188,0.072153,-0.11732999999999999,-0.316301,-0.069225,PSMB4,probable
0,0,260,0.9687,-0.28,186.324,96.0228,66.6153,90.3624,153.472,99.2389,89.8726,190.90599999999998,155.60399999999998,0.0,0.0,0.0,0.7829608920000001,0.9791997132895541,12.50320448,0.055113,11.0922,0.11051300000000001,0.14613299999999999,-0.47,-0.137982,-0.088291,-0.088369,-0.152099,-0.140595,-0.10164400000000001,-0.09373200000000001,-0.184193,-0.13652,0.281638,-0.11133299999999999,0.09757,0.061189999999999994,0.09100599999999999,0.12504200000000001,0.135901,-0.11969400000000001,-0.27915700000000004,-0.194743,-0.225235,0.056963,0.076657,-0.16808299999999998,PSMC3,probable
0,0,67,5.143009999999999,0.4129,70.6291,34.9514,21.1687,37.0037,53.4618,35.1958,17.5475,59.1245,73.0406,0.0,0.0,0.0,0.7829608920000001,0.999745808833033,9.67742038,0.197052,6.00094,0.18512699999999999,0.073404,-0.41,-0.191065,-0.369655,-0.077157,-0.20810900000000002,-0.255899,-0.04383,-0.03947,0.077848,0.549878,0.32462199999999997,0.21470100000000003,0.135157,0.045126,-0.045351999999999996,-0.175492,-0.168242,-0.30806,0.21140599999999998,-0.159152,-0.166722,-0.051663,0.07573400000000001,-0.329364,PSMD11,probable
0,0,137,605.54211,-0.3169,6.61457,20.733,9.8677,18.8941,18.0196,23.2584,5.6134900000000005,44.6191,27.2014,0.0,0.0,0.0,0.497687757,1.26579691239429e-05,4.28855844,-0.064955,10.4794,-0.13148800000000002,0.206565,-0.2,-0.127187,0.20326,-0.36418,0.159828,0.07675499999999999,-0.096828,-0.11819600000000001,-0.152756,-0.09871100000000001,-0.12614,-0.099772,0.166703,0.044931,-0.066705,-0.107129,0.406983,0.2045,-0.367811,-0.198736,-0.194056,-0.184361,0.148523,-0.122331,PSMD5,probable
0,0,457,3.61036,0.3197,9.23202,13.6866,11.1844,18.2386,20.6591,18.1346,9.74,24.5814,62.4455,0.0,0.0,0.0,0.7829608920000001,0.975506865848027,15.67297733,-0.126175,8.3565,0.281273,0.150592,-0.23,0.162995,-0.5740649999999999,-0.15209,-0.134381,-0.072965,-0.163957,-0.150274,-0.286514,-0.32821500000000003,-0.332921,-0.168175,0.271574,0.20240999999999998,-0.373508,-0.081787,0.131891,-0.24095300000000003,-0.07612100000000001,0.12161,0.303372,-0.092683,-0.284819,-0.318785,PTEN,probable
0,0,58,30.97993,-0.4131,88.6358,99.6113,68.3244,124.461,140.452,96.4406,82.2452,180.922,292.246,0.0,0.0,0.0,0.824708164,0.871365849855667,7.74742911,0.110946,8.0914,0.22998400000000002,-0.09690399999999999,0.19,-0.169856,0.11726099999999999,0.22701999999999997,-0.125693,-0.113219,-0.413444,0.084846,-0.25745300000000004,0.1492,0.319639,-0.158119,-0.18708,-0.071911,-0.078277,-0.288018,0.106083,1.308268,-0.147342,0.360558,-0.215644,-0.07571599999999999,0.66764,-0.10869300000000001,PTGES3,probable
2,1,21,1565.5627,-0.5182,0.47516,0.618594,1.86475,6.77406,3.2985599999999997,0.601449,11.6944,0.658429,0.0200479,0.0,0.0,0.0,0.748882174,0.999999982037603,2.93433955,0.284287,8.3443,0.53159,-0.404134,-3.08,-2.709243,0.612526,0.502132,1.2561579999999999,1.466607,0.195906,1.7691119999999998,-0.37487800000000004,0.138487,0.068619,1.895134,0.127913,-0.26148699999999997,-0.40765100000000004,0.16170299999999999,0.12595699999999999,0.753196,0.361638,1.396133,-0.918674,-0.263276,0.520903,0.38441,PTPRD,possible
0,0,28,109.27526999999999,-0.2527,0.0,0.0,0.0694395,0.0827362,1.84327,0.0,0.142841,0.6924899999999999,0.0642239,0.0,0.0,0.0,0.292119116,0.0544166347481236,1.70705006,0.912702,5.86592,,1.1964290000000002,0.52,1.320533,0.9151870000000001,1.200768,-6.6438559999999995,1.628698,-2.190401,0.786887,-3.0083029999999997,0.737691,-3.4900589999999996,1.456842,-0.681547,0.711864,0.788607,0.606467,0.873403,-6.6438559999999995,-6.6438559999999995,,-6.6438559999999995,-0.760117,,2.232917,PYY,probable
2,1,282,27.05157,-0.2673,54.3719,140.719,91.4915,153.836,151.441,151.379,65.9247,276.258,139.86700000000002,0.0,0.0,0.0,0.6558664439999999,0.6029456408322571,8.5953168,0.085103,10.2306,-0.316533,0.334933,0.3,-0.109542,-0.073299,-0.052798000000000005,-0.152352,0.296067,-0.203474,0.159433,-0.614108,0.227544,-0.329044,0.032376,-0.17716800000000002,0.054774,-0.06767100000000001,-0.085746,0.084327,0.070392,0.192824,-0.07509199999999999,-0.12418299999999999,-0.062084,-0.071025,-0.290851,RAB1A,possible
0,0,326,186.7787,0.5895,6.35615,6.94983,4.63894,13.0243,10.289000000000001,6.55567,3.55376,9.46846,8.02587,0.0,0.0,0.0,0.5663051610000001,2.38441629175774e-07,3.86565544,-0.19783499999999998,6.39886,-0.327751,-0.5265569999999999,0.51,-0.369375,-0.46949799999999997,-0.414822,-0.25235,-0.218356,-0.528587,-0.647334,-0.295971,-0.27871399999999996,0.220435,-0.51575,-0.6561,-0.332473,-0.439804,-0.353844,0.374303,0.235195,-0.486572,0.214101,-0.368229,-0.6269600000000001,-0.518213,-0.360342,RAD52,most likely
0,1,205,26.347459999999998,-0.2891,20.1442,46.3921,6.570119999999999,27.7055,22.6346,27.5391,21.9061,1.8770099999999998,0.729767,0.76009538,0.0,0.0,0.152543604,0.00389299156111896,8.75669984,0.183828,8.54443,-2.601938,0.289055,-0.05,0.565972,-0.26222,0.24878499999999998,-0.28594,0.42958,-0.355014,-1.08962,-0.305724,0.38967399999999996,-0.536085,0.509495,0.622066,0.10703599999999999,-1.171325,0.353902,-0.405397,-5.428229,0.225435,0.254778,-0.158414,-0.5409510000000001,-0.389895,0.358547,RAMP2,possible
0,0,322,1105.62229,-0.2548,1.54295,159.912,1.7549400000000002,23.9336,1.81733,16.1616,0.838151,1.48223,0.20585900000000001,0.0,0.0,0.0,0.13934290400000002,8.40651968753382e-07,1.99980452,0.58673,10.822000000000001,-1.4282489999999999,1.098544,,0.647705,0.8781110000000001,0.720166,0.493803,0.43591899999999995,0.740071,-2.528674,0.425267,0.630708,0.7290810000000001,-1.624193,0.8735430000000001,0.612845,-0.623498,-6.6438559999999995,1.26284,0.43986899999999995,-4.463645,0.8806620000000001,-0.7180449999999999,0.414688,1.684484,-0.6004079999999999,RARRES1,probable
0,1,588,64.21028000000001,0.4011,32.9594,0.427443,0.00799526,0.742444,0.38313600000000003,0.04346919999999999,13.5015,0.00943906,0.013878299999999998,0.0,0.0,0.0,0.7480869290000001,0.9359610182937491,2.80908984,-0.9406100000000001,,1.625181,-0.741051,-0.47,-0.7624380000000001,-0.20637800000000003,0.130377,-1.3370549999999999,-0.301175,1.033212,0.496957,-6.6438559999999995,-0.85649,-0.7901560000000001,-0.437508,0.321347,1.301092,,0.24234499999999998,0.09867999999999999,1.702632,-6.6438559999999995,4.066833,,,2.987444,-2.5565740000000003,RBFOX1,possible
0,0,39,8.76227,0.2862,0.0,0.0,0.0,0.0,0.915058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,0.00683829902185725,0.0,0.472192,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,RNASE12,least likely
0,0,18,37.629670000000004,0.2414,,,,,,,,,,,,,0.21414461699999998,0.0293653123812636,,,6.095940000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,RP11-108K14.8,least likely
0,0,17,9663.74662,0.2315,2.22708,1.6885299999999999,0.266307,2.88095,9.1775,1.15146,0.951184,0.749571,1.2016200000000001,,,,,,,0.9480120000000001,8.88912,0.913378,0.7094229999999999,,0.631888,1.979125,1.51973,1.8100990000000001,2.103584,0.789989,0.595531,1.864607,1.500769,1.9212779999999998,0.781762,0.358638,0.592727,0.9930610000000001,1.780671,0.491062,2.11639,0.970965,0.601032,1.181322,0.8734280000000001,1.197729,2.166777,RP11-156E8.1,least likely
0,0,377,585.8790799999999,0.4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RP11-160N1.10,least likely
0,0,492,24.8781,0.2664,0.22271300000000002,0.8990819999999999,2.8411,0.04656969999999999,0.587745,0.250947,0.0625454,13.1967,0.0,,,,,,,1.0617590000000001,8.23975,,-1.115756,,0.926011,,,,,1.025522,-2.616874,,,,0.572175,,0.73692,0.6067140000000001,-6.6438559999999995,,,1.038853,-6.6438559999999995,0.786641,0.9242940000000001,,,RP11-676J12.7,least likely
0,0,465,2.26953,-0.2725,1.15745,0.133773,0.41996999999999995,0.7008939999999999,2.65571,0.0584635,0.0,0.0,0.0846201,,,,,,,-0.391255,5.05716,1.039668,,,-0.49878,,,,,,0.446047,,2.108772,,0.448755,,1.475296,-0.718168,,,,,,,0.844392,-0.79932,,RP11-701P16.2,least likely
0,0,44,76.62647,0.3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943672,,,,,,,,10.8734,,,,,,,,,,,,,,,,,,,,,,,,,,,RP11-763F8.1,least likely
