Heart - Atrial Appendage_GTExTPM,Kidney - Cortex_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,Nerve - Tibial_GTExTPM,Ovary_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,Spleen_GTExTPM,Testis_GTExTPM,Whole Blood_GTExTPM,humanScore_Exomiser,mouseScore_Exomiser,fishScore_Exomiser,ppiScore_Exomiser,Pituitary_GTExTPM,Adrenal Gland_GTExTPM,Brain - Amygdala_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,pLI_ExAC,HIPred,GDI_Score,RVIS_Score,SignalValue_H3k4me1_median,CNVs_ExAC,SignalValue_H3k4me3_median
86.5035,83.7175,77.5591,193.872,217.354,230.851,162.821,191.616,257.825,272.28,97.3647,0.0,0.0,0.0,0.0,189.278,174.192,71.9224,278.522,220.789,0.998559249,0.782960892,40.05548,-0.78,10.126,12.0,54.2788
2.29365,18.8458,1.87521,5.42691,2.58963,1.68476,1.96256,4.91825,15.2874,8.97405,0.158067,0.0,0.0,0.0,0.0,9.93267,11.4571,0.0582566,0.0356774,0.0755769,0.925564032,0.418947697,776.32764,-0.16,8.5241,1.0,8.09533
0.217469,4.06741,0.106216,1.66638,76.059,0.0755323,8.82485,10.0834,0.790241,4.93726,0.0846592,0.0,0.0,0.0,0.0,0.822022,0.11255,17.3399,0.951825,0.0175211,0.726409724,0.748623252,32.08247,-0.25,7.26743,4.0,7.95865
0.0680029,54.3161,739.532,0.137663,0.750905,0.184238,0.0728793,195.282,0.16745,0.684983,0.136609,0.0,0.0,0.0,0.0,0.235401,0.128813,0.298161,0.0587432,0.0490648,0.01606198,0.393798679,910.05423,0.13,7.384268949999996,6.0,16.06579239999999
0.0387134,0.0274224,0.0210767,0.0180148,0.0342564,0.0,0.0,72.5437,0.0320681,0.0915076,0.0,0.0,0.0,0.0,0.0,0.0280887,0.0791005,0.0,0.0233527,0.0178962,0.001177905,0.215832233,11.89638,0.04,10.6362,68.0,22.29653289999999
74.232,6.75751,3.01319,126.25,306.075,9.08905,61.072,34.5942,8.04497,3.95361,1.69729,0.0,0.0,0.0,0.0,2.19291,9.7652,1.03353,0.748897,1.44521,0.004925642,0.270075887,12.2126,0.17,6.498,4.0,14.30535
9.43181,2.86763,8.98062,16.8328,28.01,22.0187,3.39869,4.53435,4.37725,6.85021,1.86912,0.0,0.0,0.0,0.0,15.088,36.234,20.441,19.5229,34.1668,0.383801127,0.692962468,20.11123,-0.12,7.51963,2.0,25.2697
10.0507,4.93981,27.6512,20.4104,41.3048,15.8049,15.1425,10.437,6.17532,27.1054,2.6141,0.0,0.0,0.0,0.0,44.9602,223.068,55.5683,82.5122,33.06,0.990052486,0.630912066,5.86832,-0.38,8.72825,4.0,13.2841
43.4044,25.7716,13.8233,91.1506,230.532,77.8539,14.6582,48.7184,40.754,29.6328,3.61696,0.0,0.0,0.0,0.0,26.6975,86.4482,26.7779,8.92931,101.786,0.048872245,0.580547333,18.56228,-0.6,10.653,1.0,12.2516
7.56342,4.11821,2.52424,5.54067,9.36482,8.71481,2.48545,2.13852,21.2131,11.1937,0.785746,0.0,0.0,0.0,0.0,5.16937,1.09335,10.2637,0.786355,11.0862,0.172625631,0.546345532,18.95041,-0.27,4.54095,0.0,9.85559
1.72767,3.3212,1.17218,4.80074,7.24615,9.61503,9.07514,5.11006,6.77537,9.47769,2.35254,0.0,0.0,0.0,0.0,7.8586,12.1571,3.01876,4.61697,1.91411,0.067387015,0.554481149,42.96972,-0.4121,9.26142,6.0,18.3724
3.67719,4.31534,7.20267,8.84312,13.5104,17.2113,13.3875,7.70534,4.30857,11.1582,1.97024,0.0,0.0,0.0,0.0,6.90376,7.17287,2.62556,1.65615,6.9548,2.45e-14,0.306420118,433.44617,-0.37,9.78882,87.0,22.3519
0.118914,0.456934,0.0,0.229875,0.202553,0.251489,0.0,0.199883,0.366907,3.65635,0.0,0.0,0.0,0.0,0.0,0.743036,0.0,0.128479,0.617218,0.180542,0.03232657427130926,0.27219162056000007,370.1964396000001,0.26810000000000006,7.47839685,2.03,17.72758914999999
0.0762437,0.539657,0.0,0.104459,0.269098,0.393639,0.0,0.117359,0.341975,3.72653,0.0,0.0,0.0,0.0,0.0,1.50904,0.0,0.198619,0.0729975,0.0,0.024677788818328134,0.28246787512,441.44770989999967,0.23139999999999997,7.107975449999998,1.54,17.217064449999995
12.732,3.89679,11.2239,5.46439,0.997222,2.52124,81.2718,8.27149,3.04161,2.2338,0.765509,0.0,0.0,0.0,0.0,6.25911,2.42888,0.20372,11.9817,9.84087,0.015726782,0.645917118,1649.03079,-0.04,10.0076,41.0,6.9521
12.9266,8.31226,1.5131,31.6249,58.8737,35.429,12.3104,22.5764,24.6975,25.2717,12.9523,0.0,0.0,0.0,0.0,26.175,14.5,10.9132,29.2101,35.6652,0.879567462,0.685321391,20.01938,-0.21,7.513595,3.0,23.8692
1.25059,1.26239,0.337349,7.08515,3.48422,1.10463,2.67356,7.95656,8.86095,4.66841,9.04539,0.0,0.0,0.0,0.0,1.57055,1.5532,2.7287,4.66449,7.71939,0.922173888,0.774301469,59.26666,-0.84,6.06962,4.0,4.6967
2.90663,4.24126,1.65434,7.62018,11.1185,11.4428,15.134,6.90131,8.66365,70.7244,2.29724,0.0,0.0,0.0,0.0,23.091,7.74292,5.93316,4.37538,5.51937,1.14e-19,0.123297259,1066.4936142000001,-0.69,3.33019,10.01,16.2348
6.73484,0.556807,0.166009,0.905548,1.3803,3.06423,0.74362,1.71721,0.522947,3.71709,0.0855345,0.0,0.0,0.0,0.0,0.855849,0.422384,0.860443,0.607225,0.412389,0.000439659,0.123297259,450.94121,0.4547999999999998,9.82474,0.0,2.63941
0.0373739,0.115865,0.278877,0.161848,0.0692924,0.121676,0.0518765,0.0666887,0.0504361,15.0671,0.0,0.0,0.0,0.0,0.0,0.418283,0.482173,0.0833881,0.0159224,0.0605695,0.05877909278646693,0.31870149473000003,5966.82868,1.27,8.099883100000003,4.45,8.5517
20.2368,13.1325,15.7771,259.554,55.962,17.7941,13.4425,45.5054,416.244,5.42976,1364.78,0.0,0.0,0.0,0.0,17.8749,54.315,12.9379,3.60975,1.13529,0.635845638,0.558835149,28.27342,0.35,7.63318,4.0,17.2104
0.0,0.0150586,0.0,0.1405,0.339197,5.74887,0.0197105,0.527575,0.514963,0.624891,0.0458224,0.0,0.0,0.0,0.0,0.0479962,0.0693327,0.627025,3.21373,0.0,0.001370255,0.272162974,61.22306,0.24,7.848100749999999,2.0,14.981254
0.29847,0.275678,0.608671,8.09228,0.191608,0.0986784,0.849131,1.96531,32.6269,0.0939484,200.497,0.0,0.0,0.0,0.0,0.194561,0.217587,0.12304,4.43101,0.0,0.000643947,0.170125708,440.09435,0.46,7.33086,0.0,16.5898046
0.0194971,0.0,0.0,0.116683,0.0605799,0.0949752,0.0,0.120527,0.292205,0.0915085,1.57384,0.0,0.0,0.0,0.0,0.0890274,0.00429543,0.0324556,0.0441118,0.0,0.091629460082731,0.28164199862999995,44.5476,0.15,7.717990650000006,3.5,19.209274499999992
0.0461037,0.0243927,0.100691,1.73831,0.22397,0.0192147,0.461833,0.434519,0.0900833,2.71363,0.0423115,0.0,0.0,0.0,0.0,18.1834,0.267928,0.299464,0.0,0.0,0.005572493,0.366955459,1561.1598,0.5824000000000001,9.7018,1.0,7.67855
0.0,0.0,18.6794,0.0217582,0.0,0.0,0.0,0.0,0.0,0.117153,0.0,0.0,0.0,0.0,0.0,0.0273618,0.0208585,0.0,0.0229643,0.0,0.21300202,0.17343317,17.09083,-0.34,7.32907,9.0,14.4624
0.842137,0.0,0.199952,0.0,0.0,0.0,0.0,0.0204012,0.0,0.0646401,0.0,0.521570012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027989665,0.329879493,23.20742,0.08,8.053015050000003,2.0,18.000552599999995
0.0428228,0.0771849,1215.91,0.391505,0.285854,0.285467,0.0268335,0.134478,0.138763,5.24928,0.0737285,0.0,0.0,0.0,0.0,0.163071,0.174897,0.465415,0.0244227,0.0371944,1.87e-16,0.300067365,2773.25166,1.29,7.44879,18.0,21.340056699999995
24.093298000000004,26.423676999999984,24.099369700000008,57.10433199999999,61.126447,46.88133399999999,41.696288000000024,45.957737000000016,51.74811999999998,50.81061800000001,22.64697810000001,0.00558617998,0.0,0.0,0.0,58.048624,39.172246000000015,23.447457,36.99552570000002,44.449532,0.14933192621796965,0.5675506062,781.0536674999998,-0.03159999999999999,8.449245749999998,3.04,24.677498250000003
24.093298000000004,26.423676999999984,24.099369700000008,57.10433199999999,61.126447,46.88133399999999,41.696288000000024,45.957737000000016,51.74811999999998,50.81061800000001,22.64697810000001,0.00558617998,0.0,0.0,0.0,58.048624,39.172246000000015,23.447457,36.99552570000002,44.449532,0.14933192621796965,0.5675506062,781.0536674999998,-0.03159999999999999,8.449245749999998,3.04,24.677498250000003
24.317421000000003,24.325362,19.844191,56.742290999999994,60.99686900000002,50.22055999999998,44.96898200000003,39.91987599999999,47.58555499999998,52.20330800000002,20.74338460000001,0.00854032976,0.0,0.0,0.0,55.793226000000004,40.52375200000003,25.954866499999994,40.211019500000006,53.080348000000015,0.616454996284077,0.5498818795999999,23.26524,-0.2132,8.268014200000001,2.83,23.29892164999999
0.0318188,0.0113916,0.00983411,0.0608553,0.0783975,0.0467625,0.041359,0.0548037,0.102295,2.45738,0.0438801,0.0,0.0,0.0,0.0,0.404876,0.0317685,0.145294,0.0220979,0.0323763,0.000318365,0.29411751,1673.11244,1.38,6.40586,3.0,31.3204
0.0135653,1.41061,30.3829,0.237818,0.0486681,0.0676932,0.0715,10.7816,0.0912764,2.62751,0.0300436,0.0,0.0,0.0,0.0,0.0719905,0.0383569,0.0130978,1.98421,0.0445359,0.395510308,0.479438841,34.86418,-0.49,8.97676,0.0,21.1144
0.0,0.0113275,0.0,0.0,0.0,0.0,0.0,0.0,0.0205563,0.100553,0.0,0.0,0.0,0.0,0.0,0.0419111,0.0,0.042504,0.0,0.0,0.016462043127655684,0.24637907596000005,437.30686629999974,0.28770000000000007,7.5812200000000045,2.67,18.779174099999988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442796,0.0,0.0,0.0,0.0,0.0,0.0461465,0.0,0.0433781,0.0,0.0,0.16345447698360954,0.2857919706399999,648.6328867999997,0.4362000000000003,7.7486632000000055,2.31,18.433208499999992
12.8373,7.42353,8.75755,36.2937,109.328,110.653,27.3423,19.0745,18.1103,16.3455,5.00599,0.0,0.0,0.0,0.0,13.9175,11.9713,5.78557,10.4159,19.2383,0.966380394,0.824708164,329.3803,-0.47,10.4134,10.69,6.07686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297856,0.0,0.431237853,0.139342904,942.8221958999998,0.49640000000000023,7.597489550000005,10.04,20.646468299999984
0.801832,0.0190096,0.00926697,0.0554127,3.05245,18.2478,0.0407525,0.336487,0.00942151,2.2267,0.00610713,0.0,0.0,0.0,0.0,16.0267,4.94496,12.0641,0.00992562,0.0460827,0.00842828,0.409802645,48.36325,0.013600000000000003,10.0267,3.0,30.3853
11.7681,30.5704,24.37,41.2577,27.2825,39.7876,17.953,74.3925,60.1725,42.1617,11.2631,0.0,0.0,0.0,0.0,34.7969,44.0306,6.38735,45.9807,4.86574,3.39e-08,0.563732088,2719.65674,0.66,5.84464,5.0,18.2936
95.7729,111.196,225.0,250.207,44.1877,82.1241,10.5609,22.132,49.9775,66.8435,148.553,0.0,0.0,0.0,0.0,12.5817,210.99,3.54462,7.89675,14.8259,0.153689954,0.231108725,25.9802,0.13,8.92274,18.27,9.46581
0.0,0.0266986,0.0277283,0.0944753,0.0584072,0.0427631,0.0344465,0.0409352,0.0,2.59755,0.0,0.0,0.0,0.0,0.0,0.014883,0.0186136,0.0473123,0.0,0.0,1.91e-09,0.250016063,4473.63161,0.69,4.47753,5.0,11.90171
12.439,9.33553,33.5321,28.3677,42.8488,42.7994,12.3044,20.1671,17.0888,26.2696,10.8004,0.570808635,0.0,0.0,0.0,14.137,35.7586,8.0452,42.0444,84.1384,0.881985613,0.704672575,893.81757,-0.56,8.72462,3.0,12.2548
0.0,0.0168093,0.166522,0.0,0.0639642,0.146254,0.0682003,0.0196871,0.0363836,0.881688,0.0,0.0,0.0,0.0,0.0,0.0942423,0.023608,0.163956,0.0377117,0.0380673,0.023153423,0.285495073,221.3043,0.1313,4.51431,3.52,12.9318
7.32379,11.2311,5.42144,22.3445,23.5247,14.8505,17.0869,15.3777,19.8549,9.22501,33.131,0.0,0.0,0.0,0.0,38.0291,26.1394,6.49428,13.2542,43.9292,0.03404054,0.654942453,149.04466,0.18,8.02684,3.55,15.4931
0.0172245,25.7848,110.889,0.147442,12.8554,0.0396314,2.2314,0.790356,0.156572,2.2292,0.0129349,0.379030666,0.0,0.0,0.0,0.450174,0.108718,0.0138911,0.484132,0.0146986,0.452713871,0.37788251,377.4040722999999,0.19,7.071374450000002,6.31,17.27709045
3.12271,0.153421,0.98202,0.381976,1.26193,1.47063,0.288905,0.340688,0.450424,0.902858,0.0302583,0.437177417,0.0,0.0,0.0,34.5013,0.144547,2.10417,0.0429118,0.530186,0.204306173,0.748405397,9.29304,-0.36,10.6059,4.0,8.88599
0.230455,0.33839,97.0148,0.387648,0.3279,13.0286,0.215075,0.27463,2.3026,8.13392,0.112689,0.0,0.0,0.0,0.0,0.643762,8.54693,0.282433,0.0115315,0.317024,3.58e-16,0.378380299,151.76469,-0.73,9.78866,6.0,16.7667
27.755471000000007,29.43346199999998,24.928870399999997,67.584021,81.11583000000003,60.723368,61.525839000000026,48.30529599999999,60.616628999999975,67.263827,36.62132689999999,0.0,0.0,0.0,0.0,71.68899550000003,40.33401330000002,27.44764120000001,39.82633721000002,57.39437699999999,0.544923744,0.285495073,947.71674,-0.16540000000000007,5.10748,5.36,8.29942
6.84056,2.91017,4.19815,13.4291,14.7693,22.2233,29.6964,11.5939,12.1996,79.7299,2.21268,0.0,0.0,0.0,0.0,8.12442,7.89448,1.82321,31.4123,24.4642,1.89e-07,0.44160378,2013.5496,3.4,7.99006,8.8,14.8325
7.46297,11.4757,11.8526,15.78,17.4754,12.0783,11.1571,22.8361,17.7727,26.8738,4.79801,0.407347768,0.0,0.0,0.0,19.9679,12.8276,9.86244,17.9388,16.8631,1.85e-06,0.458504379,149.48152,-0.3940000000000001,8.89858,2.0,13.6266
7.35817,7.89705,1.80449,40.9656,13.4347,5.91138,6.09335,24.6977,68.6362,1.84566,21.7545,0.0,0.0,0.0,0.0,4.71837,9.57921,3.01402,27.3928,0.0405477,0.09734362,0.171636716,1915.22577,1.06,10.0702,5.0,39.6331
3.10581,3.18704,1.50777,9.23479,23.6113,25.8913,10.7606,11.3431,4.55207,8.91343,2.38603,0.0,0.0,0.0,0.0,14.7056,9.8972,2.37446,5.08024,10.3128,0.519887601,0.638582647,25.18144,-0.58,10.3319,123.0,15.1867
41.0032,39.5527,18.3799,70.9155,93.5949,68.2343,54.1354,90.0457,36.7012,104.736,1.21859,0.447263176,0.0,0.0,0.0,58.2899,43.8169,33.0082,7.37375,66.9584,0.966183014,0.762403488,30.42276,-0.14,7.25899,204.0,8.67302
16.216,0.720645,5.75146,0.825736,2.3793,1.22866,1.22463,3.72516,1.22475,12.2664,0.260273,0.0,0.0,0.0,0.0,40.7347,1.07682,58.7482,0.0404557,0.0614569,0.984288177,0.824708164,11.79169,-0.74,7.91814,1.0,6.49731
1.0793,0.937793,124.756,3.67809,3.20348,4.01906,1.36966,2.31285,5.36103,2.08684,3.63226,0.328250186,0.0,0.0,0.0,9.04526,1.33379,1.50023,1.12451,0.558012,0.667933556,0.644251704,49.85197,0.06,9.66023,7.0,15.3248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086864302,0.111908376,1085.6175077999997,0.44390000000000024,7.378449900000003,51.5,19.417890299999993
15.5777,26.077,19.0176,43.4693,59.0095,46.7565,50.2348,32.3794,37.5589,52.0402,37.7418,0.0,0.0,0.0,0.0,25.5401,31.5264,65.7203,53.7735,55.5387,0.691723361,0.653748095,5.92607,-0.01,6.78399,1.0,24.6919
3.00934,1.77974,36.3679,3.33347,8.69615,5.47393,2.30435,3.44325,3.16974,8.10641,0.245213,0.0,0.0,0.0,0.0,2.61703,36.52,8.2209,4.25471,13.6549,0.000580579,0.524089813,242.46149,-0.24,9.47429,6.0,30.3938
2.00086,0.460514,0.52563,2.09174,1.8991,1.85121,0.840221,1.99472,6.13285,4.17406,8.45534,0.0,0.0,0.0,0.0,0.857994,1.11207,0.073525,0.206248,0.126902,1.86e-06,0.170125708,75.49312,0.06,12.4595,1.0,3.655
4.14643,54.9103,72.7164,9.52234,20.9239,0.47318,6.2059,29.9021,0.648041,2.12954,0.376774,0.608580619,0.0,0.0,0.0,2.2983,1.74902,7.46239,0.591113,0.235233,0.147319093,0.332483917,153.40117,0.15,6.72525,1.0,33.4678
5.54,6.227,0.799403,44.5865,24.6389,10.5744,9.13109,5.09627,29.5097,4.41569,0.0793656,0.645497224,0.0,0.0,0.0,6.16288,5.77491,6.99268,0.263365,0.0346151,0.023780963,0.146139458,1903.93816,0.28,7.1195,0.0,12.986209999999994
19.3693,44.0976,26.5278,68.3984,73.0599,79.1604,49.916,58.3778,63.9007,63.7292,75.0305,0.0,0.0,0.0,0.0,44.225,66.7951,21.2159,52.9899,54.052,1.69e-08,0.228539303,318.67096,0.27,6.91831,2.0,9.552215
1.65135,1.24316,1.67285,7.09477,9.57292,3.58111,3.57447,2.6484,1.87359,1.37953,2.68933,0.0,0.0,0.0,0.0,1.26971,0.7306,1.4173,3.14847,0.638899,0.002794126,0.255673796,159.85173,-0.06,13.5569,7.21,10.4491
0.0862487,1.05772,1.01131,1.22874,0.202042,0.357485,0.406807,0.450407,26.2839,5.91175,0.0566223,0.0,0.0,0.0,0.0,0.138775,3.45918,0.039555,0.0641436,0.0291838,0.000859696,0.18980889,271.96548,-0.27,7.9634,0.0,3.29242
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493645,0.0565478,0.013263,0.327527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659177796,0.317764372,638.82366,0.41839999999999994,8.005438700000004,3.53,18.460103249999992
112.215,181.849,234.88,413.798,241.051,161.029,126.676,177.637,395.922,99.3517,541.499,0.357956668,0.0,0.0,0.0,175.982,372.731,93.1468,380.512,512.172,0.006931651,0.272162974,1198.35095,0.24,8.85074,2.0,15.9639
0.31478,0.140351,0.132584,0.639116,1.27651,0.439606,0.754902,0.393121,0.494843,2.87621,0.18225,0.0,0.0,0.0,0.0,0.571317,0.544408,2.84442,0.313998,6.80052,0.998648757,0.739532948,114.71527,-0.7262999999999995,8.97248,2.0,7.64434
0.261417,1.27721,0.19946,2.17399,2.53734,1.02895,1.01475,0.662176,1.90826,2.31353,0.418847,0.0,0.0,0.0,0.0,2.43588,0.18171,0.153882,0.291234,0.654457,0.001113712,0.47189948,14513.3031,1.825900000000001,6.64734,4.0,12.834076599999996
0.137128,0.273557,45.8603,0.214349,0.35548,0.204901,0.0358037,0.142461,0.148159,0.165196,0.0230959,0.745355992,0.0,0.0,0.0,0.120643,0.0998767,0.125893,0.0747446,0.0828054,1.22e-14,0.552530169,423.9852,0.32,6.83876,12.0,20.94026999999999
166.382,88.3379,96.1255,134.899,152.508,160.213,151.167,150.242,116.458,112.69,82.9987,0.64296845,0.0,0.0,0.0,106.704,179.963,56.5972,203.664,193.958,0.015111331,0.426189721,330.14198,-0.64,7.55518,13.0,56.8541
223.279,72.2529,78.8233,79.5388,82.9603,79.8885,71.6722,84.488,76.6291,78.0123,35.46,0.64296845,0.0,0.0,0.0,51.1742,186.471,59.7951,76.4717,101.91,1.05e-07,0.228539303,84.59855,-0.54,10.0402,10.0,56.8541
5.07132,3.43108,4.4471,7.65219,10.3653,9.64163,7.70693,5.93013,5.55725,9.57057,1.97283,0.0,0.0,0.0,0.0,7.91344,7.83022,7.28897,19.4677,16.6032,0.924522221,0.426189721,375.67317,1.23,7.86991,3.0,41.3075
0.0753831,0.758675,0.0161227,0.273118,0.714571,0.288085,0.167597,0.103074,3.73317,2.16945,0.0191265,0.0,0.0,0.0,0.0,0.556749,0.0711678,0.117825,0.108385,0.150668,0.14099939,0.170125708,238.79328,-0.36,7.29474,4.07,7.49675
0.306633,3.00176,0.534913,9.08776,0.694485,0.165509,31.076,0.302144,18.0164,4.63504,78.0429,0.0,0.0,0.0,0.0,0.395148,0.109015,0.0903778,0.505292,0.163676,0.020109273,0.186891869,51.73079,-0.07,8.1177072,3.71,9.445878999999994
0.159683,0.669377,0.404284,4.25728,0.193665,0.0753253,9.91011,0.098632,11.6659,0.30449,70.3558,0.0,0.0,0.0,0.0,0.166979,0.0524662,0.0541769,2.64722,0.0,6.93e-06,0.186891869,4388.50195,0.64,7.29474,11.79,13.494043449999998
0.30217,0.926628,0.332517,1.36573,1.17029,2.96889,2.10811,3.26323,3.39153,10.4619,0.278661,0.0,0.0,0.0,0.0,3.37763,0.767739,0.304317,30.7146,5.90542,0.999418431,0.75617367,64.90459,0.02,7.5952,8.0,47.4287
2.2451,2.08369,3.24452,4.46479,6.3345,6.28959,2.65165,4.1435,7.80063,1.55111,0.806209,0.530051628,0.0,0.0,0.0,1.3168,8.81602,0.768603,2.41589,15.6539,8.5e-07,0.146511853,796.87118,0.08,6.3529,6.0,16.2872
0.262791,0.0867251,0.0,0.748518,0.606587,10.178,0.280011,0.397608,2.95752,1.29318,0.0,0.044047453230000005,0.0,0.0,0.0,0.461214,5.71531,0.373846,0.0,2.82908,0.13598352,0.186891869,365.3891185,0.07359999999999998,7.683516199999999,2.78,12.430031999999997
0.0282738,10.093,0.832635,1.22438,9.7764,0.068073,0.232497,28.2817,0.571456,2.1647,0.304066,0.0,0.0,0.0,0.0,0.51444,0.0562926,0.853124,0.0771639,0.278954,1.85e-12,0.589428782,2378.97896,0.28,9.89387,5.0,11.4689
0.0,0.0456691,0.0,0.0,0.0,0.0,0.0,0.225958,0.0,0.527398,0.0,0.0,0.0,0.0,0.0,0.405343,0.0204336,0.0,5.8719,0.0,0.772661528,0.55908674,185.69332,-0.48209999999999964,7.47996,6.27,8.49369
0.0,5.28446,8.69954,0.036238,0.0175321,0.0239635,0.0321128,6.25644,0.0135571,0.315883,0.0109806,0.475140085,0.0,0.0,0.0,0.0156224,0.00926766,0.0,0.021893,0.0128636,0.969659467,0.834909678,5494.65453,-0.44,8.476031550000004,4.0,18.062124800000003
0.0122096,11.3798,55.4097,0.0620082,0.0205306,0.0524772,0.0272816,30.7429,0.0160388,1.17587,0.0133484,0.464215864,0.0,0.0,0.0,0.0151715,0.0574157,0.0171006,0.00873762,0.0102752,0.919225678,0.819463432,238.98386,-0.96,9.9305,14.0,16.573434099999997
8.14507,1.28146,12259.2,17.5826,7.03806,2.82499,0.486153,1.02161,7.80638,1.06158,56.4047,0.0,0.0,0.0,0.0,14.7128,3.08538,0.252597,0.160106,0.250448,0.029390747,0.194109589,392.89017,-0.8,8.644062899999998,8.98,12.332433300000002
3.45034,170.718,492.49,14.3502,2.23627,1.73927,0.899208,1.65388,3.92496,3.13796,0.496464,0.0,0.0,0.0,0.0,22.8718,1.01492,2.34362,0.0672303,0.103768,0.997916182,0.728550792,57.2172,-0.47,2.40938,1.0,8.87345
11.5085,0.273122,364.585,1.02565,11.4651,2.10222,0.295473,0.494484,0.136715,2.58805,0.389248,0.0,0.0,0.0,0.0,0.359517,0.344468,5.43786,0.0212032,0.080446,2.95e-07,0.111908376,536.91867,0.38,7.875069500000002,18.11,14.694077700000001
3.92617,4.59764,4.32555,10.6133,12.3733,10.3485,14.6295,14.3674,17.0252,8.67944,5.98824,0.0,0.0,0.0,0.0,9.21031,12.8814,3.55684,26.3829,30.3552,0.301742442,0.519549906,80.48507,-1.04,5.38931,0.0,16.0573
4.16587,1.99577,238.705,55.7385,22.4654,78.1874,42.1889,4.69827,7.20431,8.41147,0.162381,0.0,0.0,0.0,0.0,11.7143,6.81114,2.78528,0.158765,39.1729,0.691555251,0.451622128,4.46983,-0.43,6.49504,5.0,11.390575100000001
53.3918,43.5737,119.847,107.418,82.9406,68.8116,88.2035,76.0672,64.2683,43.4178,16.8112,0.790569415,0.0,0.0,0.0,86.5275,129.815,49.7487,59.2251,78.8796,1.82e-05,0.314184934,11180.56296,0.27,9.61922,133.0,36.9002
7.72859,35.3475,110.553,24.1702,30.2909,19.275,29.5037,33.8354,33.7592,16.8355,5.75046,0.512420826,0.0,0.0,0.0,13.3332,37.7932,4.25263,1.94344,46.889,4.64e-06,0.170125708,2910.85435,-0.2,9.99193,0.0,14.168269399999994
236.467,0.247374,0.0,2.94534,0.433225,0.746567,1.40589,0.245168,0.364378,3.11039,0.0800884,0.0,0.0,0.0,0.0,2.57651,0.0939078,2.31461,0.0583368,4.26805,0.000440374,0.250911236,33.16744,-0.12,8.447500999999997,0.0,11.708527699999996
13.5533,11.6395,5.24818,22.1781,33.8604,42.998,17.0783,12.2851,12.8246,156.972,3.38888,0.427016488,0.0,0.0,0.0,37.9838,11.5685,7.61759,8.90638,18.0838,2.16e-11,0.540453374,277.35114,-1.27,8.68365,16.0,12.5998
4.89825,9.25022,2.65221,19.0054,21.7558,31.1495,10.9674,8.17211,7.27343,47.9066,0.660174,0.368041927,0.0,0.0,0.0,34.4411,12.8923,5.36668,4.14552,9.23567,9.14e-18,0.392636538,1498.31247,-0.48,9.97141,14.0,14.1837
5.94398,7.97337,4.04593,15.1372,15.6714,26.59,9.89236,10.8197,13.5728,30.401,0.785935,0.0,0.0,0.0,0.0,41.8166,11.2596,11.4112,14.9574,33.8343,1.44e-10,0.221414283,1595.47681,-0.29,8.02481,7.0,61.7158
5.39201,6.8707,0.87592,18.9093,25.5156,9.79351,5.79231,11.9222,6.21102,13.4281,5.03927,0.0,0.0,0.0,0.0,2.17091,10.6742,0.393995,0.0584302,111.998,0.942124149,0.684573174,26.44571,-0.76,9.13715,3.0,8.07185
0.148821,0.901627,65.2397,1.49031,1.29183,1.16742,1.05876,0.734403,0.433805,3.90176,0.125561,0.415747574,0.0,0.0,0.0,1.18959,0.307783,0.604954,0.309855,0.072216,2.8e-05,0.306295961,490.6224,-0.88,8.669947099999996,8.26,14.447517500000004
0.391412,0.28675,0.0769088,2.92953,0.551644,0.923069,0.17558,1.90614,3.47919,1.09372,0.111452,0.84671303,0.0,0.0,0.0,1.08868,0.104656,1.55159,7.35502,2.89628,0.299096926,0.211868331,32.69139,0.24,6.39311,2.0,21.783
0.0200455,0.0227959,0.00571335,0.130388,0.130838,0.0957237,0.0705461,0.0565774,0.0462542,64.555,0.0,0.0,0.0,0.0,0.0,0.0697857,0.030231,0.0583287,0.672384,0.018038,0.025714691,0.256986439,16.36014,0.15,5.55526,0.0,7.39317
0.751502,0.580149,38.6072,11.4504,1.02172,0.634171,130.797,4.88495,12.0644,11.2807,85.3834,0.407347768,0.0,0.0,0.0,0.592959,1.07395,0.1596,0.579286,0.562632,0.340218949,0.145488262,19.76062,-0.69,8.50082,1.0,12.258278000000004
5.85065,8.26235,38.0337,29.4549,18.5856,16.1254,9.53729,22.0268,23.9987,6.17905,52.6906,0.415747574,0.0,0.0,0.0,13.5651,7.56139,2.73759,6.70894,4.54585,0.047869037,0.54232949,1450.71381,-0.16,10.1138,0.0,5.99806
