IPA_Activity,IPA_BP_annotation,wgEncodeBroadHmmHuvecHMM.count,GDI_Score,betamax,mousescore_Exomiser,humanscore_Exomiser,fishscore_Exomiser,pLI_ExAC,HIPred,SDI,Testis_GTExFC,SignalValue_H3k4me1_median,Pituitary_GTExFC,Small_Intestine_Terminal_Ileum_GTExFC,RVIS_Score,Prostate_GTExFC,Brain_Frontal_Cortex_BA9_GTExFC,Brain_Cortex_GTExFC,Brain_Hypothalamus_GTExFC,Brain_Nucleus_accumbens_basal_ganglia_GTExFC,Brain_Caudate_basal_ganglia_GTExFC,Skin_Not_Sun_Exposed_Suprapubic_GTExFC,Colon_Transverse_GTExFC,Nerve_Tibial_GTExFC,Brain_Anterior_cingulate_cortex_BA24_GTExFC,Skin_Sun_Exposed_Lower_leg_GTExFC,Brain_Cerebellum_GTExFC,`Brain_Spinal_cord_cervical_c-1`_GTExFC,Breast_Mammary_Tissue_GTExFC,Brain_Hippocampus_GTExFC,Brain_Cerebellar_Hemisphere_GTExFC,Brain_Substantia_nigra_GTExFC,Colon_Sigmoid_GTExFC,Ovary_GTExFC,Brain_Putamen_basal_ganglia_GTExFC,Stomach_GTExFC,Lung_GTExFC,Artery_Coronary_GTExFC,Gene,BPlabel
0,1,49,564.91468,-0.1342,0.0,0.615881762,0.0,5.30599942085599e-05,0.402789861,1.47083869,-0.08178099999999999,6.8034,-0.115658,-0.369208,-0.71,-0.250961,0.52036,0.061827999999999994,-0.6425609999999999,0.532692,0.48571000000000003,-0.346883,-0.221796,-0.221133,0.43357399999999996,-0.325355,-0.053616,-0.150827,-0.25033099999999997,-0.44054799999999994,-0.811832,0.6760510000000001,-0.18026199999999998,-0.23264,0.423209,-0.24978699999999998,-0.35046700000000003,-0.250019,SARS2,possible
0,1,180,987.0450699999999,0.2271,0.0,0.0,0.0,0.380054089955573,0.426189721,2.97179723,-0.062645,7.71482,-0.373129,-0.21713000000000002,-2.0,0.294076,-0.153314,-0.118852,0.950515,0.11801600000000001,-0.34195,-0.225508,0.094836,0.032254000000000005,0.247412,0.18679400000000002,0.13533,0.228138,0.211459,0.41346099999999997,-0.9237139999999999,-1.837404,0.259129,0.292257,0.5286489999999999,0.140692,0.251454,-0.13964300000000002,SBF2,probable
1,1,320,1695.64989,-0.2424,0.468244205,0.0,0.0,6.14214934293813e-26,0.519814193,3.97098282,0.775995,7.0993699999999995,,,-1.32,,,,,,,,,,,,,,,,,,,,,,,,SCN10A,probable
0,0,208,693.6775,-0.2077,0.0,0.0,0.0,0.999999992314383,0.778094649,10.68395422,-0.290894,4.5604,1.057115,-2.841878,-1.99,0.9126850000000001,0.15953399999999998,-0.17247,-0.216401,-0.070924,0.096762,0.8811040000000001,-0.53641,-0.45876999999999996,0.377492,0.681511,0.10784200000000001,-0.949463,0.449822,0.40536,0.235775,-0.365158,0.802411,1.008995,0.711337,-0.660204,-1.813246,0.801746,SCN2A,probable
1,1,280,233.51927,0.21100000000000002,0.540926836,0.0,0.0,0.00233910042363156,0.667762339,6.69970933,0.178783,,0.855876,-1.347733,-0.27,1.028982,-0.14694400000000002,0.6750510000000001,0.340568,-0.382452,-0.502352,-0.510465,0.275704,0.126987,-1.227865,0.205697,1.082803,0.46328,0.220822,0.33118200000000003,-0.440062,-1.946273,-0.286582,-1.393254,0.9165979999999999,-0.574235,-0.380054,0.737237,SGCD,possible
0,0,46,1095.64678,-0.2456,0.0,0.957427108,0.0,0.00592218956138136,0.55241257,1.96798985,-0.176375,8.0315,-0.813185,-0.09790700000000001,,-0.14255299999999999,0.299749,0.102967,-1.208483,-2.287446,-1.706753,-0.31264699999999995,0.13831400000000002,0.201665,0.39424699999999996,0.074653,0.08290700000000001,1.1546399999999999,-0.380701,0.672654,0.195196,0.912041,0.292614,0.76363,0.182304,-0.681474,-0.282152,0.665363,SH2B3,probable
0,0,8,235.27173,-0.1763,0.0,0.0,0.0,0.000188842387449784,0.123297259,1.97755717,-0.47949200000000003,6.877330000000001,-0.501529,1.2382440000000001,0.13,-6.6438559999999995,-0.292487,-0.6333479999999999,-6.6438559999999995,-0.545798,0.270876,0.682309,1.304366,0.46633100000000005,-0.32892,-0.299985,0.423663,-6.6438559999999995,0.690733,-1.624881,0.44834799999999997,0.50431,1.2243879999999998,0.445454,-0.33529200000000003,0.675084,0.293356,1.629966,SHBG,most likely
0,0,1,986.92433,0.5332,0.0,0.0,0.0,1.8611647709590897e-07,0.770912826,2.97639148,-0.155076,8.35882,0.411157,0.361494,0.22,0.391748,0.340549,0.327357,-0.260935,0.224818,0.283163,0.481725,0.306909,0.328898,0.373332,0.532648,-0.316318,0.41945,0.300631,1.1030309999999999,-0.332561,1.148967,0.393871,0.47728999999999994,0.24352600000000002,0.277102,0.43252799999999997,0.6085470000000001,SHMT1,probable
0,0,81,1292.6128,0.2211,0.0,0.0,0.0,0.9938304650427371,0.7044333220000001,2.8304118,2.897399,11.7362,3.8759900000000003,2.584827,-0.26,3.735579,3.388707,1.2816530000000002,3.3127150000000003,3.253547,-6.6438559999999995,3.986849,-3.244911,3.186712,2.021782,3.1637169999999997,-6.6438559999999995,3.309828,3.7459300000000004,3.4018660000000005,-6.6438559999999995,4.079688,2.7161470000000003,-6.6438559999999995,3.5983,3.9726839999999997,3.615646,3.540304,SIK1,probable
0,0,26,43.02086,0.7476,0.0,0.0,0.0,0.99983680888605,0.809006751,2.8304118,-0.125076,8.627989999999999,0.661957,0.618839,-0.42,-0.432691,-0.5641930000000001,0.19106900000000002,1.369206,0.2884,0.10912000000000001,0.109498,0.392951,-0.05198099999999999,-0.47455600000000003,-0.123806,0.389892,-0.231791,-0.072453,-0.6364810000000001,0.47571,0.566067,-0.120394,-0.18032,-0.105741,0.854359,-0.22506500000000002,0.086726,SIK2,probable
0,0,215,,0.35100000000000003,0.0,0.0,0.0,0.9998825407501751,0.72829324,0.0,0.099188,7.564989999999999,0.36159600000000003,0.892605,-0.99,0.721437,-0.23427699999999999,0.295614,-0.136955,-0.216433,0.23829099999999998,0.128323,0.128495,-0.042241,0.204244,0.097635,-0.104645,0.116328,-0.171158,-0.118862,0.159167,-0.086249,0.25759099999999996,0.37916700000000003,0.109117,-0.102201,-0.077195,0.183368,SIK3,probable
1,1,39,115.75595,0.2966,0.8043549740000001,0.0,0.0,0.9994386218051279,0.638582647,5.83357103,0.06675700000000001,8.50821,0.397061,-0.293032,-1.31,0.607762,-0.557174,-0.124126,-0.465587,-0.506462,0.530935,0.113898,-0.509919,0.257348,-1.394423,0.17610399999999998,0.247364,-0.332074,0.547868,0.6352369999999999,0.27235,0.607412,0.363354,0.834706,0.383463,0.5256970000000001,0.19867,-0.192136,SLC12A2,most likely
0,1,28,6537.4246299999995,-0.1682,0.39536729299999995,0.0,0.0,8.427413552635e-14,0.17706593899999998,3.79511105,0.415688,9.6155,0.792864,0.7007979999999999,0.28,-1.530015,,,,0.8597879999999999,1.4293040000000001,1.798889,,-0.403883,,-0.478608,,,-2.585297,,,,,,-1.893968,,-0.692775,1.469797,SLC14A2,most likely
0,0,19,25.55771,0.2408,0.0,0.0,0.0,0.826067878054453,0.788574338,7.92021891,-0.282452,7.79645,-1.076443,1.5576649999999999,-0.07,0.30175799999999997,-1.446539,-6.6438559999999995,-0.286481,1.545025,-6.6438559999999995,0.35741999999999996,-0.5664560000000001,-0.27821399999999996,-6.6438559999999995,0.31387600000000004,0.260652,1.651814,0.226202,-2.166337,0.286615,1.103265,0.766029,0.60351,1.288776,-0.247518,-0.472091,0.55314,SLC16A1,probable
0,0,148,49.57694,-0.3138,0.0,0.0,0.0,3.7151646773125396e-06,0.319299012,3.64963493,0.448036,7.589519999999999,-0.369671,-6.6438559999999995,-1.02,-4.448028,0.7525649999999999,0.299681,0.44611300000000004,-0.512468,-6.6438559999999995,-0.36338400000000004,,,-0.49912399999999996,-0.545638,-1.253847,1.5933389999999998,,2.442825,-0.294426,0.993654,,-6.6438559999999995,1.4197950000000001,,,,SLC22A7,probable
1,1,1,1219.29265,,0.906644289,0.0,0.0,0.135386792584163,0.637993336,17.64906737,0.234029,8.14338,0.531513,0.846567,-0.18,1.9034400000000002,0.391117,0.6114890000000001,0.48893100000000006,0.359993,0.33886900000000003,-1.570838,0.46942399999999995,1.020189,1.3571819999999999,0.352168,-1.0320639999999999,-2.333982,-1.8396439999999998,0.865275,-0.700643,0.820743,0.22358000000000003,0.592662,0.50698,0.29504400000000003,1.114792,-1.0963530000000001,SLC2A4,most likely
2,1,10,320.26955,0.1648,0.0,0.0,0.0,0.8915674788448341,0.7645115259999999,2.90120367,0.619269,7.4751,0.617745,-0.548269,0.17,-0.38517199999999996,-0.28075700000000003,1.0572219999999999,-0.229325,-0.304153,-0.42390100000000003,-0.521255,0.14242,0.180558,-2.561732,0.143055,-0.847941,0.299211,0.298086,-0.27014499999999997,0.354584,1.486201,0.5466810000000001,-0.24997600000000003,0.5261819999999999,0.47650200000000004,0.465188,1.738217,SLC39A8,possible
0,0,9,415.36286,-0.22899999999999998,0.0,0.0,0.0,0.00803119583011728,0.6842550040000001,2.93433955,-0.14335699999999998,,2.80458,1.066945,0.33,1.644002,1.9782810000000002,2.006981,4.956561,,,-0.244606,0.6003069999999999,1.3242049999999999,6.020169999999999,0.14813900000000002,-6.6438559999999995,,2.857078,2.2711759999999996,1.696678,,-6.6438559999999995,-1.307749,,2.452229,1.080578,1.663573,SLC5A1,most likely
1,1,1,15.98083,,0.0,0.0,0.0,0.574964447374533,0.70702368,2.81500504,0.136221,9.01336,-0.281647,0.9358870000000001,-1.22,0.365173,0.181506,0.23631,-1.4738959999999999,0.54609,-0.5012340000000001,0.235053,-0.24168800000000001,-0.38760500000000003,0.731398,0.092055,-1.0092299999999998,0.180671,0.163412,0.70676,0.236348,0.32317199999999996,-0.228314,1.405944,0.686628,0.21736,-0.345095,-0.602745,SLC7A1,possible
1,1,12,50.78753,0.3151,0.5706635320000001,0.0,0.0,0.98820862479259,0.767620981,11.8139906,0.45056499999999994,7.51996,0.308629,-0.9447120000000001,-1.15,-0.545779,-0.361554,0.390678,0.668675,-0.137496,-0.42564799999999997,-0.28582199999999996,-0.205037,-0.151358,0.730691,-0.7508050000000001,0.5163260000000001,0.7298680000000001,-0.18096700000000002,0.145594,0.33565900000000004,-6.6438559999999995,-0.259297,-0.718965,-1.255927,0.510587,-0.238984,-0.36856700000000003,SLC8A1,possible
1,1,309,138.92944,0.3921,0.477894065,0.957427108,0.0,0.8682683132087959,0.824708164,10.52385559,0.233212,11.3709,0.194212,-0.44169899999999995,-0.34,0.246696,0.09552000000000001,0.5156970000000001,-0.651177,-0.679393,0.112481,-0.128003,0.089448,-0.266796,-0.43954,-0.146761,0.282991,-0.7625310000000001,0.383822,1.1633040000000001,0.207186,0.615721,0.273968,0.352829,-0.164169,0.373173,0.38509699999999997,-0.9053469999999999,SMAD3,probable
0,1,230,113.09937,-0.4184,0.0,0.0,0.0,0.0129697790449358,0.604412496,3.83438442,-0.239215,10.0301,1.512645,-0.302085,-0.53,-1.23452,-0.635102,-0.7486659999999999,0.5518489999999999,0.391785,0.44594399999999995,0.256912,-0.401803,-0.37046999999999997,0.657647,0.22294299999999997,0.61336,-6.6438559999999995,0.735615,0.673208,-0.630987,0.754494,-0.40591700000000003,0.33815700000000004,0.38236,0.561908,-0.323413,-0.652467,SMOC2,possible
1,1,15,21.70049,-0.1717,0.0,0.0,0.0,0.03621831762617501,0.693781972,7.968224900000001,0.133239,7.5651,-0.19378900000000002,-0.193762,,-0.138281,0.597249,0.377891,0.513537,-0.133973,0.32821,-0.170956,-0.095,-0.093709,0.9989969999999999,-0.151076,-0.169871,0.483969,-0.147847,-0.136257,-0.19505799999999998,-0.21341999999999997,-0.167624,-0.172206,0.346972,-1.1115110000000001,-0.181616,0.094372,SNTB2,possible
0,1,433,34.06577,-0.45399999999999996,0.0,0.0,0.0,0.999530959870119,0.724559009,1.61745951,0.082115,9.3844,0.112604,-0.688191,-1.11,-0.618598,0.268492,0.290006,0.906459,-0.163872,0.271877,0.243275,0.603774,-0.269777,0.7008449999999999,0.186082,0.36393400000000004,-1.316309,-0.20920999999999998,0.781091,0.38614299999999996,0.291376,0.147214,-2.766884,-0.594685,0.8213020000000001,0.220398,-0.742502,SOX6,possible
0,0,66,10.57923,0.3742,0.0,0.0,0.0,0.000439257239321401,0.20791383100000002,2.99256063,-0.9390780000000001,9.421005000000001,0.124821,0.39184,,-0.516904,-0.128094,-0.176743,0.5549729999999999,-0.9147430000000001,0.27956,-0.06253500000000001,0.213694,0.096262,-0.832684,-0.396811,-0.184169,0.638606,-0.10668599999999999,0.6160760000000001,1.116746,-0.152094,-0.14987999999999999,-0.536652,-0.238328,-0.249361,-0.099776,0.254655,SPR,probable
0,0,42,46.4952,-0.4599,0.0,0.0,0.0,0.9999531602409608,0.8395857809999999,3.66240179,-0.110144,6.9087,0.360644,0.271679,-0.89,-0.16324,-0.28974099999999997,-0.132747,0.050676,0.07950299999999999,0.174066,-0.085508,0.097742,0.120224,-0.314691,-0.22275,-0.15093199999999998,-0.241711,-0.15848399999999999,-0.259472,0.043131,0.314157,-0.034321,-0.683619,0.041214,-0.19530899999999998,-0.107281,-0.431084,STAT5B,probable
0,1,17,4051.69126,0.4441,0.9306270059999999,0.0,0.0,0.999462431417641,0.7864689229999999,7.79276302,-0.352032,7.06695,-0.838491,-0.24256100000000003,-0.34,-0.374382,-0.094986,0.078075,-0.58354,-0.22629000000000002,-0.156263,-0.128172,-0.319392,-0.182318,-0.17666600000000002,0.47363999999999995,-0.104619,0.046258,-0.489951,-0.298565,0.200259,0.175143,0.660986,-0.550093,-0.192277,0.1544,0.131537,-1.2333459999999998,STK39,probable
1,1,19,94.00915,0.4368,0.0,0.0,0.0,0.24153768017823302,0.444217145,0.0,0.339317,6.12255,0.472246,-0.378404,-0.03,1.911876,0.924509,0.45738,2.1861599999999997,1.0728739999999999,0.394131,0.239249,-0.726186,-0.12876300000000002,-6.6438559999999995,-0.129177,-0.371253,-6.6438559999999995,-1.133551,1.264732,0.328011,-3.417025,-0.261721,0.502322,0.505783,-0.177027,-0.23460799999999998,-1.219574,TAGLN,probable
0,0,163,30.586759999999998,0.6295,0.0,0.0,0.0,0.00014412384776621299,0.123297259,1.98266541,0.39532399999999995,,-2.877511,1.532656,0.17,-6.6438559999999995,0.809782,-0.9558530000000001,,2.046135,-2.705756,0.994977,1.9843689999999998,0.387782,-1.046551,-6.6438559999999995,-1.6495939999999998,,-1.277434,,0.624617,,1.27902,-6.6438559999999995,,1.334732,0.556838,1.9120419999999998,TAS2R3,least likely
0,0,16,1623.12511,-0.2699,0.0,0.0,0.0,0.065390402368431,0.123297259,1.98266541,-2.700866,,,-1.084752,1.2,,,,,,,,,,,,,,,,,,,,,,,,TAS2R38,least likely
0,0,118,802.33751,0.3182,0.0,0.0,0.0,0.0497384495024723,0.146139458,2.96764242,0.963556,,1.0046979999999999,0.807289,1.42,1.1297139999999999,0.9443790000000001,0.935199,1.023635,0.785081,0.816832,0.680964,0.9207879999999999,0.870873,0.9971760000000001,0.694116,0.8392370000000001,1.3951799999999999,0.904576,1.0413709999999998,1.050171,1.028451,0.907502,0.813705,0.917007,0.717037,0.874239,0.9474670000000001,TAS2R4,least likely
0,0,272,305.63901,-0.4045,0.0,0.0,0.0,6.3004007151203905e-06,0.11190837599999999,1.98266541,,9.03776,,,0.19,,,,,,,,,,,2.399194,,,,,,,,,,,,,TAS2R60,least likely
0,0,187,3.16493,-0.6705,0.0,0.0,0.0,0.490002147026831,0.186891869,0.0,0.731589,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBC1D3G,least likely
0,0,33,1070.45038,0.1975,0.0,0.0,0.0,0.9896050290894399,0.824708164,6.56033859,0.176964,9.9026,-0.8134899999999999,0.584021,-0.22,0.44932799999999995,-0.165712,0.24238400000000002,1.037136,0.260446,0.709661,0.116828,0.251395,-0.061082000000000004,0.17911300000000002,-0.151081,0.08769,-1.835651,-0.328814,1.023881,-0.85324,1.457147,-0.067951,-0.17876199999999998,-0.22284299999999999,-0.06168,0.089145,-0.16633599999999998,TCF7L2,probable
0,0,30,56.376259999999995,0.9415,0.0,0.0,0.0,0.8661511890633771,0.6933401229999999,14.05338892,0.317751,10.2605,,-0.463873,,,1.122796,1.4739360000000001,,0.541103,-1.61317,0.9375760000000001,-1.4377280000000001,,,0.969252,,,,,,1.162932,,,0.6292840000000001,0.472092,,,TERT,probable
0,0,73,3646.95795,0.2077,0.0,0.8940809679999999,0.0,7.05368251291393e-26,0.123297259,0.0,0.283792,9.82427,0.30401300000000003,0.23849800000000002,1.97,-0.112131,0.509274,0.386008,0.125884,-0.353104,-0.08167,-0.109385,0.058503,-0.07695199999999999,0.10529200000000001,-0.104029,0.325887,0.328588,-0.106234,0.526619,0.108347,0.406415,-0.382248,-0.27913000000000004,-0.138984,0.30385,0.42527600000000004,0.6465920000000001,TET2,probable
0,0,25,126.47135,0.1705,0.0,0.0,0.0,,,0.0,0.297599,10.116245,0.390071,-6.6438559999999995,,0.831421,-2.159321,0.778439,0.402472,-1.004492,0.426019,-0.290943,-3.799154,-0.645406,-0.9243879999999999,0.820269,0.305793,-1.848379,-1.9606400000000002,1.008224,1.262507,-0.660404,-0.393737,0.82996,1.214336,1.2581950000000002,0.730183,0.537575,TEX22,least likely
0,1,1,472.6638,-0.3708,0.731960198,0.0,0.0,0.35413252834892794,0.831385493,13.82529558,0.252172,10.0243,0.286668,-0.37299099999999996,-0.12,0.24261999999999997,-0.365534,0.21115,0.506797,1.087078,-1.169352,0.33324699999999996,0.298794,0.14718699999999998,0.2392,0.221636,0.313833,-1.6857229999999999,0.283794,-0.39688,0.082534,1.0063879999999998,0.088806,-0.26217199999999996,0.531654,0.181206,0.228115,0.7377020000000001,TGFB1,most likely
0,0,61,1518.2577800000001,0.2327,0.39536729299999995,0.957427108,0.0,0.0110547982037593,0.679628551,7.91602311,-0.159399,7.78828,0.15554300000000001,1.437432,0.18,0.18948800000000002,0.684589,0.275841,-1.117737,0.23669899999999996,0.28873899999999997,0.151883,0.323346,-0.44698999999999994,-0.24808000000000002,0.125433,0.213546,-0.619306,0.179008,0.476042,0.157805,0.23658200000000001,0.186114,-0.9185610000000001,0.16298900000000002,-0.136802,0.116627,0.600328,TGFBR3,probable
1,1,86,378.07788,-0.6402,0.47773547899999996,0.0,0.0,0.245000802643493,0.603037536,2.97531153,0.53788,10.5098,2.892547,-0.9406049999999999,-0.47,-0.484142,0.484418,0.552408,-1.9648310000000002,-1.110994,-6.6438559999999995,0.14538900000000002,-1.8513419999999998,-0.23097399999999998,0.215469,-0.8075260000000001,0.5316310000000001,0.538719,0.330125,0.667142,-6.6438559999999995,-1.988347,-3.034095,0.322498,0.5478890000000001,0.77855,0.29906,1.192735,THBS2,probable
2,1,181,1723.9194,-0.4662,0.0,0.0,0.0,0.999999999998354,0.801729143,7.96584047,-0.048316000000000005,9.75511,0.058314,-0.030733,-3.42,-0.090542,0.23174299999999998,-0.349584,0.494349,0.110202,-0.397617,-0.11409200000000001,-0.028144,-0.058569,0.535193,-0.089893,-0.274546,-1.170089,-0.090252,0.388061,0.080219,0.356796,0.052804,-0.098227,0.32058200000000003,-0.120399,0.047025,-0.46756400000000004,TLN1,possible
0,0,400,1053.74919,-0.4406,0.0,0.0,0.0,8.14596215918246e-06,0.288511723,1.9977004,0.146134,12.1361,0.180162,0.27923000000000003,-0.05,0.235551,-1.001608,0.163731,1.9300560000000002,0.195762,0.13014,0.11624000000000001,0.222433,0.22416,-0.629722,0.111783,0.29982,0.349649,0.218293,0.340539,0.282329,0.270365,0.211077,0.366439,0.657532,0.12198599999999998,0.26605100000000004,0.198945,TMCO6,probable
1,1,1,57.52956,,0.0,0.0,0.0,0.15528270100677,0.413446665,0.0,-0.17147,8.036389999999999,0.315102,0.261074,,-0.243633,0.268458,0.399109,0.513482,-1.3973950000000002,-0.958838,0.097424,-0.237342,-0.087188,1.314363,0.405085,0.488591,0.829953,0.201898,-0.772019,1.0468959999999998,1.840356,-0.313369,0.521825,0.896602,0.260277,0.34868499999999997,0.279802,TMEM200B,possible
0,0,1,,,0.0,0.0,0.0,0.997954015355093,0.30187729,4.93672721,0.13484000000000002,6.67789,-0.711335,0.091856,-0.21,-0.6905600000000001,-0.202016,0.217401,0.196497,-0.129332,0.253195,-0.094112,-0.133542,-0.067625,-0.188466,-0.080933,0.090956,0.289195,0.082208,0.120333,0.135914,-0.1493,-0.15228,-0.369025,-0.11553900000000002,-0.234974,0.071754,-0.9768680000000001,TNFSF12,probable
0,0,670,15.3263,-0.6038,0.5706635320000001,0.957427108,0.0,0.9122229533314701,0.831385493,13.71759198,-0.343962,7.4135800000000005,-1.24357,0.363186,-0.25,0.579023,0.999698,0.21606399999999998,0.19433399999999998,-0.39755999999999997,-0.212706,-0.5413479999999999,0.39455300000000004,-0.127048,-1.338926,-0.5509109999999999,-0.192522,-1.726145,-0.507192,-0.762736,-0.8651209999999999,0.504512,-0.44242700000000007,-0.773465,0.30782800000000005,-0.316324,0.619264,0.146845,TP53,probable
0,0,5,49.60335,-0.2484,0.0,0.0,0.0,0.505141848020281,0.444217145,3.52306165,0.08198,10.176,0.21171199999999998,0.095567,-0.36,-0.127806,0.31653600000000004,0.214443,-0.10995999999999999,0.18876800000000002,0.214325,-0.095579,0.238527,0.157749,0.19268,0.116149,0.206878,0.30901,0.205911,0.170183,-0.15376700000000001,0.41900200000000004,0.130511,0.23531999999999997,0.23763,0.192919,0.258617,0.16554100000000002,TRIM13,probable
0,1,402,817.4218,0.3921,0.0,0.0,0.0,1.6555353762781497e-08,0.705665529,2.97859857,-0.179963,8.07531,0.182747,0.16486099999999998,-0.83,0.271432,0.059900999999999996,0.303465,-0.108518,0.27725900000000003,0.11994300000000001,0.163876,0.192494,0.140307,0.10849600000000001,0.219565,-0.161377,0.624562,0.110577,0.41558500000000004,-0.205771,-0.15852,-0.090058,-0.242346,-0.396044,0.247403,-0.222385,0.382925,TRPM7,possible
0,0,407,4421.9007,-0.5121,0.0,0.0,0.0,0.000375248305025868,0.288511723,5.80132248,0.180584,8.812439999999999,-0.409224,0.521447,-0.2,0.38172399999999995,0.549704,-0.134247,0.4583,-0.21259,-0.116843,-0.166346,-0.559962,-0.048027,-0.233578,0.287677,-0.391046,0.51263,-0.22948200000000002,-0.289224,-0.083445,-0.8140149999999999,-0.139519,0.48131499999999994,-0.7530359999999999,0.222563,0.26011300000000004,0.310322,TUBD1,probable
2,1,39,2192.08637,-0.1704,0.0,0.0,0.0,0.988510645026986,0.824708164,1.86907763,-1.123218,7.995019999999999,-0.409333,0.6777350000000001,-0.07,0.975784,0.16106600000000001,0.274054,2.04117,0.265175,0.819659,-0.197432,0.466218,0.24950300000000003,0.769983,-0.174232,-0.750406,-1.247098,0.638151,0.33869699999999997,0.176743,-2.005306,0.932608,-6.6438559999999995,1.022717,0.328218,0.245383,0.557032,UBASH3B,probable
0,1,28,5973.09032,0.1674,0.390198871,0.0,0.0,1.6858923961019598e-23,0.215832233,,-0.444927,7.75805,1.0042149999999999,0.708,1.71,0.676729,0.9742129999999999,0.959874,0.8416319999999999,-1.003013,0.922905,-0.560012,-0.765019,0.59308,1.076039,0.65505,0.808384,0.88956,-0.602359,0.871044,0.810769,1.035654,-0.7570640000000001,0.40158499999999997,-1.022872,-0.872041,-0.612907,-0.823365,ULK4,possible
1,1,894,836.4590099999999,-0.8241,0.0,0.0,0.0,3.1808624775723304e-08,0.20848190800000002,8.912730499999999,1.52499,,,,-0.55,-1.90705,,,,,,,,,,,,,1.15393,,,,,,,-0.768407,,,UMOD,probable
0,0,1932,,0.5183,0.0,0.0,0.0,0.837117600739375,0.598057508,27.232862400000002,0.103448,5.97131,0.12811,0.32619499999999996,-0.05,0.164294,0.203787,-0.156217,-0.35171199999999997,-0.25135,0.296796,-0.07952200000000001,-0.09589299999999999,0.075929,0.228692,-0.059039,0.195246,0.25692,0.090794,0.288515,0.17988800000000002,0.414613,0.07106599999999999,-0.354929,0.34260799999999997,0.112829,-0.061373000000000004,-0.120251,VAMP2,probable
2,1,1,332.65362000000005,,0.47726234100000003,0.0,0.0,0.9948704017644531,0.639467537,17.84158698,-0.195274,8.18484,0.147579,0.115763,-1.79,0.240646,-0.206152,0.15750699999999998,0.158894,0.164328,-0.201979,-0.11438499999999999,-0.10666199999999999,-0.11034000000000001,0.331941,-0.10676400000000001,-0.299846,1.6408209999999999,-0.117442,0.699136,-0.857095,0.584087,-0.141184,-0.291319,0.153745,-0.152549,0.11588399999999999,-1.2087649999999999,VCL,possible
0,1,237,55.75589,0.5131,0.959358571,0.0,0.0,0.392125211518415,0.7864689229999999,4.75766587,-0.287412,7.591310000000001,-1.15777,0.46271599999999996,-0.62,0.576754,-0.867612,-0.487937,0.719213,-6.6438559999999995,-6.6438559999999995,-0.091365,-0.157049,1.235128,-6.6438559999999995,-0.093511,-6.6438559999999995,1.051036,-0.224942,1.766514,1.101193,-2.251026,-0.541575,-1.883953,,-0.392739,0.203645,1.536193,VDR,probable
0,1,376,95.26536999999999,-0.4626,0.5283317679999999,0.0,0.0,,,7.87963926,-1.006638,7.0057100000000005,-0.636555,0.4055,,-6.6438559999999995,2.002938,1.7499470000000001,-0.944468,-0.41713100000000003,1.657197,-0.290978,-1.469416,0.256851,2.236093,-0.14441800000000002,-0.8802709999999999,1.352031,0.344346,1.832052,0.255721,1.740304,-1.062173,-6.2927480000000005,-0.45514799999999994,0.310581,0.390862,0.558394,VEGFA,most likely
0,0,38,763.76634,0.2687,0.0,0.0,0.0,0.310171245019823,0.146139458,1.98266541,-0.283032,,-0.18499300000000002,0.5069170000000001,0.24,-0.491874,0.315641,-0.213432,0.384941,-0.396464,0.3408,0.45599700000000004,0.303238,-0.397014,-0.28324099999999997,0.410308,-0.23492,-0.45201499999999994,-0.410778,-0.286035,0.254239,0.333453,-0.45867299999999994,0.7823899999999999,-0.40418000000000004,-0.43425600000000003,-0.5421630000000001,-0.560303,VN1R1,least likely
0,0,494,815.64192,-0.3141,0.0,0.0,0.0,0.00012156563512399099,0.11190837599999999,1.98266541,-2.1774,6.876939999999999,,,0.62,,,,,,,,,,,,-1.507571,,,,0.802267,,,,,,,,VN1R2,least likely
0,0,392,69.86384,-0.3303,0.0,0.0,0.0,0.0463916223696272,0.745582581,7.92940676,-0.110449,9.43849,0.10101,-0.09447799999999999,-0.2,-0.243817,0.15185099999999999,0.155665,0.237485,0.16261,0.148864,-0.051845,-0.15088,-0.146485,0.784135,-0.043352,-0.17209000000000002,0.24947600000000003,0.08186900000000001,-0.270916,0.176751,-1.106515,0.1168,1.632377,-0.18276099999999998,0.089977,0.100798,0.098462,YES1,probable
0,0,357,467.93908,0.5820000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z98049.1,least likely
0,0,62,54.21767,0.2805,0.0,0.0,0.0,0.27266724849371304,0.7926150559999999,6.84360167,-1.002876,8.415,-0.484126,0.493436,-1.16,-0.36949499999999996,-0.687612,-0.646464,-0.698642,-0.929082,-0.778994,-0.339807,0.6207600000000001,-0.6371359999999999,-0.8257959999999999,-0.44987,-1.811005,-2.0967439999999997,-0.444329,-0.74793,-1.861392,-0.8599950000000001,-0.343206,-0.602514,-0.693646,0.578411,0.367688,1.353324,ZAP70,probable
0,0,58,205.6394,0.3799,,,,,,,,5.840319999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,ZMYM6NB,least likely
